,price,latitude,longitude,accommodates,bedrooms,bathrooms,beds,cleaning_fee,guests_included,host_response_rate,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,extra_people,host_since,neighbourhood_Allston-Brighton,neighbourhood_Back Bay,neighbourhood_Beacon Hill,neighbourhood_Brookline,neighbourhood_Cambridge,neighbourhood_Charlestown,neighbourhood_Chestnut Hill,neighbourhood_Chinatown,neighbourhood_Dorchester,neighbourhood_Downtown,neighbourhood_Downtown Crossing,neighbourhood_East Boston,neighbourhood_Fenway/Kenmore,neighbourhood_Financial District,neighbourhood_Government Center,neighbourhood_Harvard Square,neighbourhood_Hyde Park,neighbourhood_Jamaica Plain,neighbourhood_Leather District,neighbourhood_Mattapan,neighbourhood_Mission Hill,neighbourhood_North End,neighbourhood_Roslindale,neighbourhood_Roxbury,neighbourhood_Somerville,neighbourhood_South Boston,neighbourhood_South End,neighbourhood_Theater District,neighbourhood_Unknown,neighbourhood_West End,neighbourhood_West Roxbury,require_guest_phone_verification_No,require_guest_phone_verification_Yes,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_No,host_is_superhost_Yes,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Unknown,property_type_Villa,is_location_exact_No,is_location_exact_Yes
1380,196.0,42.34769090404016,-71.07338203652183,2,1.0,1.0,1.0,90.0,1,1.0,3,10,25,283,100.0,10.0,10.0,10.0,10.0,1,0.0,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1381,150.0,42.350464371474246,-71.08893992239963,2,0.0,1.0,1.0,25.0,1,1.0,0,0,0,0,86.0,9.0,8.0,10.0,9.0,1,0.0,3285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382,189.0,42.3514296661157,-71.07438802397489,2,1.0,1.0,2.0,68.38014527845036,1,1.0,16,34,64,82,92.0,10.0,9.0,10.0,9.0,1,0.0,4174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,120.0,42.34501591990805,-71.0803023798202,1,1.0,1.0,1.0,60.0,1,1.0,15,45,67,342,91.0,9.0,9.0,10.0,9.0,1,100.0,3925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1384,250.0,42.34955217253104,-71.09002973714742,4,1.0,1.5,2.0,60.0,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386,229.0,42.35510226700914,-71.07316777262785,2,1.0,1.0,1.0,68.38014527845036,1,0.91,2,26,49,183,80.0,9.0,9.0,10.0,8.0,11,0.0,2598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,175.0,42.34327094946141,-71.08371100915447,2,1.0,1.0,1.0,68.38014527845036,1,1.0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388,200.0,42.35143299578862,-71.08808721926776,2,1.0,1.0,1.0,68.38014527845036,1,1.0,1,11,33,308,92.0,10.0,10.0,10.0,9.0,3,0.0,4063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,249.0,42.348344518902536,-71.08620417825242,2,1.0,1.0,1.0,68.38014527845036,1,0.91,11,38,60,199,65.0,7.0,8.0,9.0,7.0,11,0.0,2598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390,97.0,42.3459210972832,-71.08156523877926,2,1.0,1.5,1.0,68.38014527845036,1,1.0,6,20,31,36,96.0,10.0,9.0,10.0,10.0,1,0.0,3117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,250.0,42.35106607747779,-71.08031618631631,2,1.0,1.0,1.0,50.0,1,0.9498908156711676,3,3,3,216,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,102.0,42.34959776971692,-71.08934622692323,2,1.0,1.5,1.0,5.0,1,1.0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,200.0,42.35084356628767,-71.08636651812893,3,1.0,1.0,1.0,60.0,1,0.9,29,59,85,233,100.0,10.0,10.0,10.0,10.0,1,0.0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1394,200.0,42.35225241644322,-71.07175693122319,2,0.0,1.0,1.0,50.0,1,1.0,0,0,8,17,100.0,10.0,10.0,10.0,10.0,1,0.0,3145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1395,170.0,42.35212986698087,-71.0781293837889,3,0.0,1.0,1.0,30.0,1,0.75,1,1,1,1,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1396,205.0,42.35130574498772,-71.08268033862973,2,1.0,1.0,1.0,68.38014527845036,1,0.92,1,14,32,122,99.0,10.0,10.0,10.0,10.0,2,0.0,3801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397,220.0,42.35227774054727,-71.0828593356315,4,1.0,1.0,2.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,60.0,6.0,6.0,8.0,6.0,1,0.0,2858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,225.0,42.352195967408825,-71.07885459897311,2,0.0,1.0,1.0,40.0,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399,975.0,42.35125745334598,-71.08435198932179,6,2.0,2.0,3.0,150.0,5,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,50.0,3543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400,295.0,42.34506923068747,-71.07883957651161,4,2.0,1.5,2.0,50.0,2,1.0,0,6,17,277,100.0,10.0,10.0,10.0,10.0,1,50.0,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401,245.0,42.35257828561665,-71.08259945045046,2,1.0,1.0,1.0,68.38014527845036,2,1.0,8,12,41,316,83.0,8.0,9.0,10.0,9.0,3,50.0,4063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402,600.0,42.35457366444874,-71.07242763352764,4,2.0,2.0,2.0,68.38014527845036,1,1.0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,150.0,42.34940674848636,-71.08345968465333,2,0.0,1.0,1.0,225.0,1,1.0,13,43,73,282,87.0,10.0,10.0,10.0,9.0,50,0.0,2993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,232.0,42.34650345900489,-71.07834995027376,2,1.0,1.0,1.0,68.38014527845036,1,1.0,13,43,73,343,100.0,10.0,10.0,10.0,10.0,13,0.0,2988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,298.0,42.34655444904728,-71.0782034265307,3,1.0,1.0,2.0,100.0,1,0.96,4,5,5,5,80.0,9.0,10.0,10.0,9.0,61,0.0,3353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406,329.0,42.353074296820566,-71.0822420192819,2,0.0,1.0,2.0,120.0,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,40.0,42.350809558891854,-71.08222456973219,1,1.0,1.0,1.0,68.38014527845036,1,1.0,0,22,48,323,100.0,10.0,10.0,10.0,9.0,1,0.0,2773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1408,235.0,42.34889611188792,-71.0841468448245,3,1.0,1.0,1.0,30.0,2,1.0,2,5,5,5,98.0,10.0,10.0,10.0,10.0,1,25.0,4011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1409,194.0,42.34973369884361,-71.08465376110208,4,1.0,1.0,2.0,100.0,1,0.98,4,16,31,306,93.0,10.0,9.0,10.0,9.0,19,0.0,4177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410,299.0,42.34735051054248,-71.07924229599945,4,2.0,1.0,2.0,68.38014527845036,1,0.91,7,26,40,180,86.0,9.0,9.0,10.0,9.0,11,0.0,2598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411,50.0,42.34397625597894,-71.08288061414346,1,1.0,1.0,1.0,68.38014527845036,1,1.0,12,42,72,255,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412,300.0,42.34963192836867,-71.08311894250734,3,1.0,1.0,1.0,50.0,1,1.0,0,0,8,8,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,3,0.0,2910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,229.0,42.35482453139531,-71.07334797058765,4,2.0,1.0,2.0,68.38014527845036,1,0.91,4,20,38,152,91.0,9.0,10.0,10.0,9.0,11,0.0,2598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414,175.0,42.34747332897543,-71.07334293945296,2,0.0,1.0,1.0,40.0,1,1.0,0,0,4,4,99.0,10.0,10.0,10.0,9.0,1,0.0,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415,230.0,42.35002845570644,-71.08390690295413,4,1.0,1.0,1.0,30.0,2,1.0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,1,15.0,2739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,130.0,42.35357949532429,-71.07779788406096,3,1.0,1.0,1.0,150.0,1,0.7,30,60,86,303,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,7,0.0,3682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417,319.0,42.34683653589356,-71.07842855228066,5,2.0,2.0,2.0,100.0,1,0.98,26,53,78,168,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,136,0.0,2821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,319.0,42.34685199498404,-71.0779951821494,5,2.0,1.5,2.0,100.0,1,0.98,29,59,89,179,80.0,8.0,9.0,10.0,7.0,136,0.0,2821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,209.0,42.348316723445805,-71.08474346052387,2,1.0,1.0,1.0,68.38014527845036,1,0.89,8,28,47,322,92.0,8.0,9.0,10.0,9.0,79,0.0,4910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,160.0,42.35483811492339,-71.07631445495048,2,0.0,1.0,1.0,30.0,1,1.0,0,0,0,61,97.0,9.0,9.0,10.0,9.0,1,0.0,2934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1421,257.0,42.34522167786116,-71.0795988393007,4,2.0,1.0,2.0,50.0,2,0.97,0,0,0,246,87.0,7.0,8.0,9.0,9.0,17,5.0,3078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,199.0,42.34613830566531,-71.0797152763806,2,1.0,1.0,1.0,50.0,1,0.97,0,0,27,298,100.0,10.0,10.0,10.0,10.0,17,5.0,3078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,159.0,42.35090788586625,-71.07486202999672,3,0.0,1.0,1.0,68.38014527845036,1,1.0,0,22,52,327,91.0,10.0,9.0,10.0,9.0,3,0.0,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1424,185.0,42.34475144266803,-71.08586355825072,2,1.0,1.0,1.0,68.38014527845036,1,0.9,4,7,21,21,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1425,229.0,42.348630855291646,-71.09007694380696,4,1.0,1.0,1.0,68.38014527845036,2,1.0,11,18,27,292,96.0,10.0,10.0,10.0,9.0,12,25.0,4267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,169.0,42.3478436907324,-71.08560863024267,2,1.0,1.0,1.0,40.0,2,1.0,0,0,0,0,96.0,10.0,9.0,10.0,9.0,1,0.0,4117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,175.0,42.34705573387048,-71.08023462174923,3,1.0,1.0,1.0,75.0,0,0.94,3,14,36,36,87.0,9.0,9.0,10.0,9.0,1,0.0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1428,375.0,42.35015130461911,-71.09115128880198,6,2.0,2.0,2.0,125.0,4,1.0,11,37,67,342,99.0,10.0,10.0,10.0,10.0,15,40.0,3354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1429,350.0,42.34886985619918,-71.08460420772631,4,2.0,1.0,2.0,100.0,2,1.0,2,15,29,253,99.0,10.0,10.0,10.0,10.0,1,0.0,2533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,325.0,42.35448687741874,-71.07537396287039,2,1.0,1.0,1.0,68.38014527845036,1,1.0,2,15,23,76,80.0,10.0,8.0,10.0,8.0,1,0.0,4316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1431,185.0,42.35428465578638,-71.07737376922702,2,1.0,1.0,1.0,68.38014527845036,1,1.0,15,15,15,269,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1432,179.0,42.35476045244558,-71.0736797996714,4,1.0,1.0,1.0,68.38014527845036,1,0.77,17,47,77,348,95.0,9.0,10.0,10.0,8.0,14,0.0,2558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,259.0,42.34800043997176,-71.08552158738037,4,1.0,1.0,2.0,100.0,1,0.98,12,36,58,333,93.0,9.0,10.0,10.0,9.0,19,0.0,4177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1434,299.0,42.34994795093453,-71.08225904871169,3,1.0,1.0,2.0,68.38014527845036,1,1.0,9,28,58,148,99.0,10.0,10.0,10.0,10.0,1,0.0,2509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1435,139.0,42.35227317339783,-71.08256662119477,1,0.0,1.0,1.0,10.0,1,0.96,14,42,67,342,81.0,9.0,8.0,10.0,9.0,4,0.0,3100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1436,363.0,42.345003316395605,-71.0794907415972,5,2.0,1.5,3.0,100.0,1,0.96,30,60,90,148,73.0,8.0,7.0,10.0,8.0,61,0.0,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1437,218.0,42.34604445496711,-71.08017522974744,7,3.0,2.0,4.0,136.0,1,1.0,24,51,74,342,89.0,9.0,10.0,10.0,9.0,25,0.0,3605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,239.0,42.35472247394194,-71.07524632107211,4,1.0,1.0,1.0,75.0,4,1.0,7,28,50,323,98.0,10.0,10.0,10.0,10.0,1,50.0,3299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,139.0,42.349203098042544,-71.08036997373881,2,1.0,1.0,1.0,95.0,1,0.71,5,28,55,82,92.0,9.0,10.0,10.0,9.0,58,10.0,3230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1440,80.0,42.347198309516905,-71.08003031151644,1,1.0,1.0,1.0,68.38014527845036,1,1.0,0,0,0,244,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
